store_id,product_id,city_name,company_name,branch_name,product_name,stock_hour6_22_cnt,day_1_forecast,day_1_alert,day_2_forecast,day_2_alert,day_3_forecast,day_3_alert,day_4_forecast,day_4_alert,day_5_forecast,day_5_alert,day_6_forecast,day_6_alert,day_7_forecast,day_7_alert
79,834,Patna,StarBazaar,Branch 8,Product_834,0,6.42,UNDERSTOCK,11.05,UNDERSTOCK,14.89,UNDERSTOCK,24.84,UNDERSTOCK,38.49,UNDERSTOCK,51.54,UNDERSTOCK,57.29,UNDERSTOCK
40,462,Surat,MoreSuper,Branch 5,Product_462,5,4.77,OK,8.66,UNDERSTOCK,10.97,UNDERSTOCK,20.61,UNDERSTOCK,36.19,UNDERSTOCK,53.15,UNDERSTOCK,66.55,UNDERSTOCK
897,631,Chandigarh,Company_897,Branch_897,Product_631,7,2.95,OVERSTOCK,10.44,UNDERSTOCK,11.27,UNDERSTOCK,13.67,UNDERSTOCK,25.42,UNDERSTOCK,46.19,UNDERSTOCK,50.88,UNDERSTOCK
32,317,Mumbai,Reliance,Branch 9,Rubber Band (Extra2),0,3.16,UNDERSTOCK,6.41,UNDERSTOCK,6.68,UNDERSTOCK,6.34,UNDERSTOCK,13.03,UNDERSTOCK,20.71,UNDERSTOCK,34.61,UNDERSTOCK
427,834,Hyderabad,Company_427,Branch_427,Product_834,2,6.66,UNDERSTOCK,11.23,UNDERSTOCK,14.77,UNDERSTOCK,24.94,UNDERSTOCK,37.79,UNDERSTOCK,50.62,UNDERSTOCK,56.62,UNDERSTOCK
33,589,Mumbai,Reliance,Branch 10,Product_589,4,8.15,UNDERSTOCK,6.33,UNDERSTOCK,5.8,UNDERSTOCK,4.47,UNDERSTOCK,8.59,UNDERSTOCK,15.3,UNDERSTOCK,25.84,UNDERSTOCK
31,309,Mumbai,Reliance,Branch 8,Puzzle (Extra),0,3.84,UNDERSTOCK,6.17,UNDERSTOCK,8.53,UNDERSTOCK,8.8,UNDERSTOCK,11.84,UNDERSTOCK,25.22,UNDERSTOCK,50.73,UNDERSTOCK
886,740,Chandigarh,Company_886,Branch_886,Product_740,1,3.08,UNDERSTOCK,8.85,UNDERSTOCK,13.8,UNDERSTOCK,18.44,UNDERSTOCK,34.57,UNDERSTOCK,46.78,UNDERSTOCK,54.64,UNDERSTOCK
38,4,Surat,MoreSuper,Branch 3,Grapes,0,8.39,UNDERSTOCK,12.65,UNDERSTOCK,13.67,UNDERSTOCK,20.76,UNDERSTOCK,33.52,UNDERSTOCK,57.25,UNDERSTOCK,72.43,UNDERSTOCK
457,207,Bhopal,Company_457,Branch_457,Microwave (Extra),4,4.4,UNDERSTOCK,8.25,UNDERSTOCK,8.92,UNDERSTOCK,16.72,UNDERSTOCK,27.5,UNDERSTOCK,61.67,UNDERSTOCK,77.54,UNDERSTOCK
868,580,Ahmedabad,Company_868,Branch_868,Product_580,1,10.45,UNDERSTOCK,15.4,UNDERSTOCK,17.27,UNDERSTOCK,40.83,UNDERSTOCK,57.32,UNDERSTOCK,64.47,UNDERSTOCK,63.14,UNDERSTOCK
896,577,Chandigarh,Company_896,Branch_896,Product_577,0,5.31,UNDERSTOCK,11.66,UNDERSTOCK,10.71,UNDERSTOCK,18.7,UNDERSTOCK,32.25,UNDERSTOCK,56.22,UNDERSTOCK,66.44,UNDERSTOCK
868,45,Ahmedabad,Company_868,Branch_868,Juice,1,4.52,UNDERSTOCK,9.44,UNDERSTOCK,10.76,UNDERSTOCK,12.76,UNDERSTOCK,21.54,UNDERSTOCK,38.47,UNDERSTOCK,62.84,UNDERSTOCK
297,834,Lucknow,Company_297,Branch_297,Product_834,5,18.39,UNDERSTOCK,20.67,UNDERSTOCK,44.7,UNDERSTOCK,49.68,UNDERSTOCK,55.94,UNDERSTOCK,54.66,UNDERSTOCK,54.66,UNDERSTOCK
896,729,Chandigarh,Company_896,Branch_896,Product_729,7,4.36,OK,8.9,UNDERSTOCK,11.07,UNDERSTOCK,15.05,UNDERSTOCK,25.94,UNDERSTOCK,52.11,UNDERSTOCK,63.01,UNDERSTOCK
33,69,Mumbai,Reliance,Branch 10,Pencil,0,3.39,UNDERSTOCK,8.12,UNDERSTOCK,7.59,UNDERSTOCK,4.71,UNDERSTOCK,9.46,UNDERSTOCK,16.94,UNDERSTOCK,32.85,UNDERSTOCK
270,4,Delhi,Company_270,Branch_270,Grapes,0,22.81,UNDERSTOCK,32.44,UNDERSTOCK,57.19,UNDERSTOCK,71.21,UNDERSTOCK,69.83,UNDERSTOCK,69.83,UNDERSTOCK,69.83,UNDERSTOCK
30,521,Mumbai,Reliance,Branch 7,Product_521,0,3.81,UNDERSTOCK,4.92,UNDERSTOCK,6.22,UNDERSTOCK,6.01,UNDERSTOCK,9.2,UNDERSTOCK,20.46,UNDERSTOCK,32.1,UNDERSTOCK
512,596,Patna,Company_512,Branch_512,Product_596,7,4.77,OK,9.41,UNDERSTOCK,10.38,UNDERSTOCK,13.28,UNDERSTOCK,26.45,UNDERSTOCK,41.64,UNDERSTOCK,49.3,UNDERSTOCK
37,503,Surat,MoreSuper,Branch 2,Product_503,0,9.35,UNDERSTOCK,13.91,UNDERSTOCK,15.68,UNDERSTOCK,26.72,UNDERSTOCK,64.44,UNDERSTOCK,83.64,UNDERSTOCK,82.23,UNDERSTOCK
896,191,Chandigarh,Company_896,Branch_896,Pen (Extra),2,5.02,UNDERSTOCK,9.24,UNDERSTOCK,12.31,UNDERSTOCK,20.88,UNDERSTOCK,37.8,UNDERSTOCK,75.11,UNDERSTOCK,88.71,UNDERSTOCK
36,286,Surat,MoreSuper,Branch 1,Razor (Extra),2,11.29,UNDERSTOCK,13.56,UNDERSTOCK,20.15,UNDERSTOCK,33.22,UNDERSTOCK,53.74,UNDERSTOCK,68.63,UNDERSTOCK,66.85,UNDERSTOCK
896,267,Chandigarh,Company_896,Branch_896,Bucket (Extra),3,10.73,UNDERSTOCK,10.14,UNDERSTOCK,11.34,UNDERSTOCK,22.14,UNDERSTOCK,41.2,UNDERSTOCK,65.05,UNDERSTOCK,72.01,UNDERSTOCK
457,600,Bhopal,Company_457,Branch_457,Product_600,0,4.88,UNDERSTOCK,11.82,UNDERSTOCK,14.7,UNDERSTOCK,23.82,UNDERSTOCK,43.52,UNDERSTOCK,59.07,UNDERSTOCK,66.84,UNDERSTOCK
33,678,Mumbai,Reliance,Branch 10,Product_678,0,4.2,UNDERSTOCK,8.9,UNDERSTOCK,9.83,UNDERSTOCK,10.09,UNDERSTOCK,16.84,UNDERSTOCK,30.85,UNDERSTOCK,65.32,UNDERSTOCK
826,580,Ahmedabad,Company_826,Branch_826,Product_580,0,5.75,UNDERSTOCK,11.75,UNDERSTOCK,14.67,UNDERSTOCK,26.99,UNDERSTOCK,54.41,UNDERSTOCK,69.62,UNDERSTOCK,68.3,UNDERSTOCK
737,116,Patna,Company_737,Branch_737,Chair,1,2.96,UNDERSTOCK,7.49,UNDERSTOCK,9.05,UNDERSTOCK,11.7,UNDERSTOCK,21.67,UNDERSTOCK,38.21,UNDERSTOCK,62.2,UNDERSTOCK
737,682,Patna,Company_737,Branch_737,Product_682,0,2.59,UNDERSTOCK,6.81,UNDERSTOCK,9.13,UNDERSTOCK,11.37,UNDERSTOCK,20.71,UNDERSTOCK,33.65,UNDERSTOCK,54.0,UNDERSTOCK
743,119,Hyderabad,Company_743,Branch_743,Bed,0,7.72,UNDERSTOCK,9.29,UNDERSTOCK,8.59,UNDERSTOCK,12.1,UNDERSTOCK,18.0,UNDERSTOCK,36.35,UNDERSTOCK,61.97,UNDERSTOCK
65,579,Mumbai,Spencer,Branch 6,Product_579,0,3.63,UNDERSTOCK,11.2,UNDERSTOCK,7.74,UNDERSTOCK,10.4,UNDERSTOCK,18.05,UNDERSTOCK,31.21,UNDERSTOCK,56.25,UNDERSTOCK
859,521,Ahmedabad,Company_859,Branch_859,Product_521,1,5.54,UNDERSTOCK,8.79,UNDERSTOCK,10.93,UNDERSTOCK,12.41,UNDERSTOCK,26.38,UNDERSTOCK,50.73,UNDERSTOCK,66.34,UNDERSTOCK
25,112,Mumbai,Reliance,Branch 2,Magazine,5,3.41,OK,7.41,UNDERSTOCK,12.05,UNDERSTOCK,14.02,UNDERSTOCK,24.85,UNDERSTOCK,51.71,UNDERSTOCK,64.44,UNDERSTOCK
42,83,Delhi,MoreSuper,Branch 7,Juicer,0,7.73,UNDERSTOCK,11.1,UNDERSTOCK,13.36,UNDERSTOCK,26.56,UNDERSTOCK,66.72,UNDERSTOCK,90.02,UNDERSTOCK,88.24,UNDERSTOCK
861,221,Ahmedabad,Company_861,Branch_861,Charger (Extra),10,4.61,OVERSTOCK,10.14,UNDERSTOCK,11.73,UNDERSTOCK,14.17,UNDERSTOCK,27.88,UNDERSTOCK,58.1,UNDERSTOCK,74.48,UNDERSTOCK
48,4,Delhi,BigBazaar,Branch 1,Grapes,0,4.5,UNDERSTOCK,8.2,UNDERSTOCK,5.59,UNDERSTOCK,6.5,UNDERSTOCK,10.29,UNDERSTOCK,17.76,UNDERSTOCK,30.39,UNDERSTOCK
44,272,Delhi,MoreSuper,Branch 9,Shower Gel (Extra),4,8.7,UNDERSTOCK,11.57,UNDERSTOCK,13.52,UNDERSTOCK,24.94,UNDERSTOCK,63.0,UNDERSTOCK,84.89,UNDERSTOCK,83.06,UNDERSTOCK
49,41,Hyderabad,BigBazaar,Branch 2,Sugar,0,5.25,UNDERSTOCK,12.36,UNDERSTOCK,12.24,UNDERSTOCK,19.03,UNDERSTOCK,29.88,UNDERSTOCK,55.99,UNDERSTOCK,64.26,UNDERSTOCK
44,458,Delhi,MoreSuper,Branch 9,Product_458,6,3.16,OK,5.85,OK,9.71,UNDERSTOCK,10.97,UNDERSTOCK,19.73,UNDERSTOCK,36.98,UNDERSTOCK,57.51,UNDERSTOCK
896,150,Chandigarh,Company_896,Branch_896,Shower Gel,16,3.43,OVERSTOCK,8.8,OK,16.24,UNDERSTOCK,25.27,UNDERSTOCK,43.27,UNDERSTOCK,56.66,UNDERSTOCK,61.11,UNDERSTOCK
871,535,Ahmedabad,Company_871,Branch_871,Product_535,3,4.86,UNDERSTOCK,10.05,UNDERSTOCK,10.05,UNDERSTOCK,13.02,UNDERSTOCK,25.7,UNDERSTOCK,49.34,UNDERSTOCK,62.86,UNDERSTOCK
22,351,Chandigarh,Vishal,Branch 11,Pen Drive (Extra2),12,5.56,OVERSTOCK,8.09,OK,9.57,OK,16.21,UNDERSTOCK,26.31,UNDERSTOCK,57.01,UNDERSTOCK,81.16,UNDERSTOCK
54,558,Surat,BigBazaar,Branch 7,Product_558,0,6.88,UNDERSTOCK,13.52,UNDERSTOCK,26.33,UNDERSTOCK,40.87,UNDERSTOCK,52.74,UNDERSTOCK,59.15,UNDERSTOCK,57.83,UNDERSTOCK
862,272,Ahmedabad,Company_862,Branch_862,Shower Gel (Extra),0,3.88,UNDERSTOCK,7.8,UNDERSTOCK,8.5,UNDERSTOCK,11.46,UNDERSTOCK,18.38,UNDERSTOCK,31.21,UNDERSTOCK,56.25,UNDERSTOCK
868,402,Ahmedabad,Company_868,Branch_868,Nail Polish (Extra2),3,3.8,UNDERSTOCK,8.15,UNDERSTOCK,8.85,UNDERSTOCK,10.45,UNDERSTOCK,18.36,UNDERSTOCK,31.39,UNDERSTOCK,53.19,UNDERSTOCK
54,151,Surat,BigBazaar,Branch 7,Face Wash,11,4.09,OVERSTOCK,7.01,OK,14.34,UNDERSTOCK,17.54,UNDERSTOCK,31.5,UNDERSTOCK,61.26,UNDERSTOCK,71.0,UNDERSTOCK
43,447,Delhi,MoreSuper,Branch 8,Lunch Box (Extra3),0,3.71,UNDERSTOCK,8.55,UNDERSTOCK,8.86,UNDERSTOCK,10.95,UNDERSTOCK,18.05,UNDERSTOCK,31.3,UNDERSTOCK,56.35,UNDERSTOCK
880,620,Kolkata,Company_880,Branch_880,Product_620,0,3.88,UNDERSTOCK,7.8,UNDERSTOCK,8.5,UNDERSTOCK,11.46,UNDERSTOCK,18.38,UNDERSTOCK,31.21,UNDERSTOCK,56.25,UNDERSTOCK
54,269,Surat,BigBazaar,Branch 7,Broom (Extra),11,4.1,OVERSTOCK,9.42,OK,12.06,UNDERSTOCK,22.2,UNDERSTOCK,43.16,UNDERSTOCK,65.4,UNDERSTOCK,71.86,UNDERSTOCK
38,73,Surat,MoreSuper,Branch 3,Stapler,5,3.9,OK,8.3,UNDERSTOCK,13.28,UNDERSTOCK,15.11,UNDERSTOCK,27.99,UNDERSTOCK,51.57,UNDERSTOCK,69.5,UNDERSTOCK
97,392,Delhi,MoreSuper,Branch 14,Towel (Extra2),0,4.83,UNDERSTOCK,9.67,UNDERSTOCK,13.97,UNDERSTOCK,20.92,UNDERSTOCK,34.5,UNDERSTOCK,49.88,UNDERSTOCK,59.46,UNDERSTOCK
27,50,Mumbai,Reliance,Branch 4,Cake,0,4.15,UNDERSTOCK,7.22,UNDERSTOCK,8.11,UNDERSTOCK,10.09,UNDERSTOCK,17.03,UNDERSTOCK,32.4,UNDERSTOCK,58.09,UNDERSTOCK
354,320,Delhi,Company_354,Branch_354,File (Extra2),0,8.18,UNDERSTOCK,10.03,UNDERSTOCK,10.9,UNDERSTOCK,16.27,UNDERSTOCK,32.47,UNDERSTOCK,66.29,UNDERSTOCK,78.74,UNDERSTOCK
33,4,Mumbai,Reliance,Branch 10,Grapes,0,9.32,UNDERSTOCK,7.71,UNDERSTOCK,5.81,UNDERSTOCK,10.22,UNDERSTOCK,16.79,UNDERSTOCK,29.4,UNDERSTOCK,61.28,UNDERSTOCK
17,422,Hyderabad,Vishal,Branch 6,Cat Food (Extra2),0,3.92,UNDERSTOCK,5.84,UNDERSTOCK,5.46,UNDERSTOCK,5.28,UNDERSTOCK,6.47,UNDERSTOCK,8.77,UNDERSTOCK,17.8,UNDERSTOCK
141,102,Ahmedabad,Reliance,Branch 22,HDMI Cable,0,4.89,UNDERSTOCK,9.57,UNDERSTOCK,9.19,UNDERSTOCK,11.46,UNDERSTOCK,18.72,UNDERSTOCK,33.58,UNDERSTOCK,56.12,UNDERSTOCK
102,712,Lucknow,MoreSuper,Branch 19,Product_712,13,3.48,OVERSTOCK,7.86,OK,11.33,OK,14.36,UNDERSTOCK,28.08,UNDERSTOCK,43.03,UNDERSTOCK,54.0,UNDERSTOCK
114,221,Ahmedabad,Dmart,Branch 19,Charger (Extra),7,8.12,UNDERSTOCK,7.66,UNDERSTOCK,9.53,UNDERSTOCK,14.23,UNDERSTOCK,26.52,UNDERSTOCK,50.39,UNDERSTOCK,66.03,UNDERSTOCK
37,4,Surat,MoreSuper,Branch 2,Grapes,8,15.9,UNDERSTOCK,15.68,UNDERSTOCK,29.01,UNDERSTOCK,63.23,UNDERSTOCK,80.99,UNDERSTOCK,79.72,UNDERSTOCK,79.72,UNDERSTOCK
5,740,Hyderabad,Dmart,Branch 6,Product_740,4,4.23,UNDERSTOCK,4.92,UNDERSTOCK,6.99,UNDERSTOCK,11.42,UNDERSTOCK,12.68,UNDERSTOCK,26.48,UNDERSTOCK,38.9,UNDERSTOCK
4,295,Lucknow,Dmart,Branch 5,Baby Oil (Extra),0,2.54,UNDERSTOCK,5.42,UNDERSTOCK,6.34,UNDERSTOCK,7.98,UNDERSTOCK,15.64,UNDERSTOCK,24.04,UNDERSTOCK,38.01,UNDERSTOCK
27,503,Mumbai,Reliance,Branch 4,Product_503,0,3.55,UNDERSTOCK,7.55,UNDERSTOCK,8.66,UNDERSTOCK,10.57,UNDERSTOCK,17.99,UNDERSTOCK,32.32,UNDERSTOCK,58.09,UNDERSTOCK
4,191,Lucknow,Dmart,Branch 5,Pen (Extra),0,7.98,UNDERSTOCK,9.32,UNDERSTOCK,16.73,UNDERSTOCK,25.57,UNDERSTOCK,60.6,UNDERSTOCK,77.75,UNDERSTOCK,76.06,UNDERSTOCK
4,441,Lucknow,Dmart,Branch 5,File (Extra3),0,4.62,UNDERSTOCK,10.19,UNDERSTOCK,9.63,UNDERSTOCK,14.53,UNDERSTOCK,25.6,UNDERSTOCK,59.3,UNDERSTOCK,71.12,UNDERSTOCK
272,122,Hyderabad,Company_272,Branch_272,Blanket,0,5.33,UNDERSTOCK,11.88,UNDERSTOCK,12.25,UNDERSTOCK,22.3,UNDERSTOCK,38.82,UNDERSTOCK,64.11,UNDERSTOCK,75.26,UNDERSTOCK
75,64,Ahmedabad,StarBazaar,Branch 4,Sanitizer,0,3.67,UNDERSTOCK,8.08,UNDERSTOCK,10.2,UNDERSTOCK,14.55,UNDERSTOCK,26.46,UNDERSTOCK,63.85,UNDERSTOCK,81.63,UNDERSTOCK
75,284,Ahmedabad,StarBazaar,Branch 4,Conditioner (Extra2),0,4.45,UNDERSTOCK,10.55,UNDERSTOCK,9.66,UNDERSTOCK,15.1,UNDERSTOCK,27.34,UNDERSTOCK,62.15,UNDERSTOCK,76.61,UNDERSTOCK
33,503,Mumbai,Reliance,Branch 10,Product_503,6,3.63,OK,7.65,UNDERSTOCK,7.15,UNDERSTOCK,4.95,OK,11.08,UNDERSTOCK,15.8,UNDERSTOCK,32.34,UNDERSTOCK
75,434,Ahmedabad,StarBazaar,Branch 4,Pen (Extra3),1,3.47,UNDERSTOCK,7.89,UNDERSTOCK,10.09,UNDERSTOCK,15.24,UNDERSTOCK,25.78,UNDERSTOCK,54.89,UNDERSTOCK,68.97,UNDERSTOCK
427,672,Hyderabad,Company_427,Branch_427,Product_672,0,3.83,UNDERSTOCK,8.81,UNDERSTOCK,10.47,UNDERSTOCK,13.86,UNDERSTOCK,26.29,UNDERSTOCK,49.18,UNDERSTOCK,53.7,UNDERSTOCK
735,600,Patna,Company_735,Branch_735,Product_600,6,5.72,OK,10.48,UNDERSTOCK,13.64,UNDERSTOCK,23.14,UNDERSTOCK,42.14,UNDERSTOCK,51.72,UNDERSTOCK,57.24,UNDERSTOCK
73,317,Ahmedabad,StarBazaar,Branch 2,Rubber Band (Extra2),0,13.02,UNDERSTOCK,17.59,UNDERSTOCK,23.94,UNDERSTOCK,60.51,UNDERSTOCK,76.51,UNDERSTOCK,74.92,UNDERSTOCK,74.92,UNDERSTOCK
510,41,Patna,Company_510,Branch_510,Sugar,0,4.58,UNDERSTOCK,11.0,UNDERSTOCK,13.08,UNDERSTOCK,17.63,UNDERSTOCK,30.09,UNDERSTOCK,54.74,UNDERSTOCK,62.38,UNDERSTOCK
76,764,Bhopal,StarBazaar,Branch 5,Product_764,16,3.16,OVERSTOCK,8.15,OK,14.72,OK,17.94,UNDERSTOCK,40.17,UNDERSTOCK,64.56,UNDERSTOCK,71.62,UNDERSTOCK
79,740,Patna,StarBazaar,Branch 8,Product_740,6,3.93,OK,6.42,UNDERSTOCK,10.58,UNDERSTOCK,14.12,UNDERSTOCK,23.9,UNDERSTOCK,39.78,UNDERSTOCK,49.91,UNDERSTOCK
6,351,Hyderabad,Dmart,Branch 7,Pen Drive (Extra2),0,4.63,UNDERSTOCK,6.24,UNDERSTOCK,8.74,UNDERSTOCK,17.2,UNDERSTOCK,28.31,UNDERSTOCK,63.75,UNDERSTOCK,82.21,UNDERSTOCK
28,309,Mumbai,Reliance,Branch 5,Puzzle (Extra),10,5.2,OK,5.54,OK,11.65,UNDERSTOCK,12.54,UNDERSTOCK,22.64,UNDERSTOCK,43.01,UNDERSTOCK,53.79,UNDERSTOCK
10,631,Kolkata,Dmart,Branch 11,Product_631,6,4.24,OK,6.16,UNDERSTOCK,7.63,UNDERSTOCK,10.24,UNDERSTOCK,19.74,UNDERSTOCK,36.91,UNDERSTOCK,58.42,UNDERSTOCK
33,50,Mumbai,Reliance,Branch 10,Cake,0,5.58,UNDERSTOCK,9.83,UNDERSTOCK,8.97,UNDERSTOCK,12.04,UNDERSTOCK,17.17,UNDERSTOCK,33.99,UNDERSTOCK,62.15,UNDERSTOCK
4,775,Lucknow,Dmart,Branch 5,Product_775,0,9.09,UNDERSTOCK,20.69,UNDERSTOCK,31.73,UNDERSTOCK,58.23,UNDERSTOCK,65.68,UNDERSTOCK,64.06,UNDERSTOCK,64.06,UNDERSTOCK
9,740,Patna,Dmart,Branch 10,Product_740,6,5.11,OK,6.04,UNDERSTOCK,9.22,UNDERSTOCK,14.05,UNDERSTOCK,23.28,UNDERSTOCK,38.62,UNDERSTOCK,48.8,UNDERSTOCK
23,354,Lucknow,Vishal,Branch 12,Book (Extra2),0,4.34,UNDERSTOCK,8.22,UNDERSTOCK,6.6,UNDERSTOCK,6.67,UNDERSTOCK,10.11,UNDERSTOCK,18.16,UNDERSTOCK,30.22,UNDERSTOCK
3,525,Lucknow,Dmart,Branch 4,Product_525,0,4.86,UNDERSTOCK,6.95,UNDERSTOCK,8.06,UNDERSTOCK,10.09,UNDERSTOCK,20.88,UNDERSTOCK,32.51,UNDERSTOCK,50.04,UNDERSTOCK
3,468,Lucknow,Dmart,Branch 4,Product_468,0,5.7,UNDERSTOCK,9.69,UNDERSTOCK,12.22,UNDERSTOCK,16.29,UNDERSTOCK,29.86,UNDERSTOCK,58.27,UNDERSTOCK,69.21,UNDERSTOCK
32,45,Mumbai,Reliance,Branch 9,Juice,3,3.64,UNDERSTOCK,8.0,UNDERSTOCK,9.27,UNDERSTOCK,11.98,UNDERSTOCK,21.77,UNDERSTOCK,42.52,UNDERSTOCK,70.31,UNDERSTOCK
31,503,Mumbai,Reliance,Branch 8,Product_503,0,4.76,UNDERSTOCK,9.01,UNDERSTOCK,9.49,UNDERSTOCK,11.77,UNDERSTOCK,17.44,UNDERSTOCK,30.49,UNDERSTOCK,56.76,UNDERSTOCK
3,544,Lucknow,Dmart,Branch 4,Product_544,12,5.49,OVERSTOCK,11.87,OK,15.34,UNDERSTOCK,23.79,UNDERSTOCK,46.48,UNDERSTOCK,69.23,UNDERSTOCK,75.83,UNDERSTOCK
3,670,Lucknow,Dmart,Branch 4,Product_670,16,3.95,OVERSTOCK,6.45,OVERSTOCK,11.84,OK,17.3,UNDERSTOCK,31.47,UNDERSTOCK,51.4,UNDERSTOCK,63.74,UNDERSTOCK
4,467,Lucknow,Dmart,Branch 5,Product_467,0,4.82,UNDERSTOCK,7.52,UNDERSTOCK,9.51,UNDERSTOCK,17.65,UNDERSTOCK,28.67,UNDERSTOCK,47.06,UNDERSTOCK,57.81,UNDERSTOCK
44,221,Delhi,MoreSuper,Branch 9,Charger (Extra),0,3.57,UNDERSTOCK,6.73,UNDERSTOCK,10.49,UNDERSTOCK,15.48,UNDERSTOCK,29.43,UNDERSTOCK,55.31,UNDERSTOCK,76.43,UNDERSTOCK
33,596,Mumbai,Reliance,Branch 10,Product_596,8,5.69,OK,9.23,UNDERSTOCK,10.3,UNDERSTOCK,14.31,UNDERSTOCK,27.05,UNDERSTOCK,40.75,UNDERSTOCK,50.19,UNDERSTOCK
354,350,Delhi,Company_354,Branch_354,Scanner (Extra2),16,4.29,OVERSTOCK,11.55,OK,8.75,OK,15.12,OK,25.61,UNDERSTOCK,54.44,UNDERSTOCK,74.0,UNDERSTOCK
354,73,Delhi,Company_354,Branch_354,Stapler,0,6.82,UNDERSTOCK,8.46,UNDERSTOCK,9.6,UNDERSTOCK,13.9,UNDERSTOCK,24.65,UNDERSTOCK,61.17,UNDERSTOCK,81.03,UNDERSTOCK
297,310,Lucknow,Company_297,Branch_297,Chess Set (Extra),0,3.56,UNDERSTOCK,7.94,UNDERSTOCK,8.66,UNDERSTOCK,14.66,UNDERSTOCK,20.91,UNDERSTOCK,33.58,UNDERSTOCK,57.6,UNDERSTOCK
509,132,Patna,Company_509,Branch_509,Bowl,15,4.35,OVERSTOCK,9.28,OK,11.33,OK,14.54,OK,25.96,UNDERSTOCK,59.01,UNDERSTOCK,77.2,UNDERSTOCK
510,191,Patna,Company_510,Branch_510,Pen (Extra),16,5.39,OVERSTOCK,9.09,OK,12.25,OK,15.71,OK,28.56,UNDERSTOCK,66.16,UNDERSTOCK,89.22,UNDERSTOCK
457,686,Bhopal,Company_457,Branch_457,Product_686,2,4.14,UNDERSTOCK,8.59,UNDERSTOCK,11.47,UNDERSTOCK,15.26,UNDERSTOCK,27.41,UNDERSTOCK,52.11,UNDERSTOCK,64.84,UNDERSTOCK
733,122,Hyderabad,Company_733,Branch_733,Blanket,0,7.18,UNDERSTOCK,12.35,UNDERSTOCK,15.83,UNDERSTOCK,25.94,UNDERSTOCK,60.24,UNDERSTOCK,77.34,UNDERSTOCK,75.98,UNDERSTOCK
381,535,Mumbai,Company_381,Branch_381,Product_535,4,8.24,UNDERSTOCK,10.35,UNDERSTOCK,11.76,UNDERSTOCK,23.17,UNDERSTOCK,34.74,UNDERSTOCK,46.91,UNDERSTOCK,53.39,UNDERSTOCK
427,656,Hyderabad,Company_427,Branch_427,Product_656,0,5.31,UNDERSTOCK,9.4,UNDERSTOCK,13.08,UNDERSTOCK,23.34,UNDERSTOCK,38.06,UNDERSTOCK,52.02,UNDERSTOCK,58.31,UNDERSTOCK
457,115,Bhopal,Company_457,Branch_457,Calendar,0,2.94,UNDERSTOCK,7.03,UNDERSTOCK,7.44,UNDERSTOCK,7.5,UNDERSTOCK,11.84,UNDERSTOCK,18.36,UNDERSTOCK,36.45,UNDERSTOCK
120,50,Mumbai,Vishal,Branch 13,Cake,10,5.7,OK,9.37,OK,9.37,OK,13.49,UNDERSTOCK,20.35,UNDERSTOCK,39.27,UNDERSTOCK,67.23,UNDERSTOCK
17,729,Hyderabad,Vishal,Branch 6,Product_729,0,3.9,UNDERSTOCK,6.64,UNDERSTOCK,6.07,UNDERSTOCK,5.21,UNDERSTOCK,7.07,UNDERSTOCK,8.76,UNDERSTOCK,16.88,UNDERSTOCK
101,235,Lucknow,MoreSuper,Branch 18,Comic (Extra),0,4.52,UNDERSTOCK,7.6,UNDERSTOCK,10.32,UNDERSTOCK,17.45,UNDERSTOCK,27.78,UNDERSTOCK,63.76,UNDERSTOCK,90.14,UNDERSTOCK
123,73,Mumbai,Vishal,Branch 16,Stapler,0,8.82,UNDERSTOCK,9.37,UNDERSTOCK,11.34,UNDERSTOCK,16.64,UNDERSTOCK,30.41,UNDERSTOCK,67.16,UNDERSTOCK,84.75,UNDERSTOCK
286,386,Bhopal,Company_286,Branch_286,Baking Tray (Extra2),8,3.58,OVERSTOCK,8.22,UNDERSTOCK,8.65,UNDERSTOCK,11.88,UNDERSTOCK,18.14,UNDERSTOCK,32.82,UNDERSTOCK,57.43,UNDERSTOCK
286,635,Bhopal,Company_286,Branch_286,Product_635,0,4.47,UNDERSTOCK,9.08,UNDERSTOCK,12.46,UNDERSTOCK,17.1,UNDERSTOCK,27.88,UNDERSTOCK,53.11,UNDERSTOCK,65.94,UNDERSTOCK
267,580,Ahmedabad,Company_267,Branch_267,Product_580,0,8.32,UNDERSTOCK,12.37,UNDERSTOCK,17.67,UNDERSTOCK,29.91,UNDERSTOCK,56.45,UNDERSTOCK,72.24,UNDERSTOCK,70.91,UNDERSTOCK
101,129,Lucknow,MoreSuper,Branch 18,Planter,16,7.29,OVERSTOCK,9.75,OK,9.36,OK,14.03,OK,23.53,UNDERSTOCK,49.51,UNDERSTOCK,70.39,UNDERSTOCK
896,467,Chandigarh,Company_896,Branch_896,Product_467,0,11.24,UNDERSTOCK,14.02,UNDERSTOCK,20.0,UNDERSTOCK,37.25,UNDERSTOCK,52.39,UNDERSTOCK,59.32,UNDERSTOCK,57.9,UNDERSTOCK
897,638,Chandigarh,Company_897,Branch_897,Product_638,5,4.64,OK,10.74,UNDERSTOCK,11.99,UNDERSTOCK,20.91,UNDERSTOCK,39.25,UNDERSTOCK,55.74,UNDERSTOCK,61.72,UNDERSTOCK
